ID,245a,250a,ITEM or VIT,Barcode,Item Status,Chron I_x,Chron J,Chron K,Enum A,Enum B,Enum C,Sublibrary,Publication.title,General.area.of.coverage,Chron I_y,Title.ID
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031801,1,1873,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1873,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031773,1,1868,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1868,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000201014,0M,1852,01-Dec,Jan-31,1852,1,1,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1852,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031804,1,1874,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1874,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000201667,0M,1847,01-Dec,Jan-31,1847,1,NP000201667,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1847,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031781,1,1871,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1871,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000206080,UM,1864,01-Dec,Jan-31,1864,1,1,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1864,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000205868,UM,1865,01-Dec,Jan-31,1865,1,NP000205868,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1865,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031492,1,1863,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1863,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000204616,PM,1868,01-Dec,Jan-31,1868,1,NP000204616,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1868,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000187436,0M,1883,01-Dec,Jan-31,1883,1,NP000187436,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1883,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000201120,0M,1848,01-Dec,Jan-31,1848,1,1,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1848,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000201228,0M,1849,01-Dec,Jan-31,1849,1,1,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1849,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031808,1,1875,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1875,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B1929647,1,1856,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1856,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000188819,0M,1885,01-Dec,Jan-31,1885,1,1,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1885,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3406640,1,1854,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1854,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3406637,1,1851,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1851,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3406631,1,1850,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1850,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3406618,1,1847,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1847,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3406626,1,1848,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1848,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B2937742,1,1857,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1857,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3406650,1,1859,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1859,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031832,1,1880,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1880,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031825,1,1879,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1879,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031809,1,1876,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1876,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031468,1,1862,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1862,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031460,1,1861,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1861,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031859,1,1886,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1886,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3406641,1,1855,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1855,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000149266,UM,1856,01-Dec,Jan-31,1856,1,NP000149266,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1856,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031501,1,1864,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1864,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000186156,UM,1881,01-Dec,Jan-31,1881,1,NP000186156,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1881,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000184736,PM,1879,01-Dec,Jan-31,1879,1,NP000184736,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1879,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000184430,UM,1878,01-Dec,Jan-31,1878,1,NP000184430,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1878,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000181656,PM,1872,01-Dec,Jan-31,1872,1,NP000181656,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1872,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3406645,1,1858,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1858,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000149333,UM,1854,01-Dec,Jan-31,1854,1,NP000149333,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1854,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000188306,0M,1884,01-Dec,Jan-31,1884,1,NP000188306,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1884,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000149200,UM,1859,01-Dec,Jan-31,1859,1,NP000149200,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1859,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000186586,UM,1882,01-Dec,Jan-31,1882,1,NP000186586,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1882,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B1929639,1,1849,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1849,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B1929674,1,1882,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1882,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031864,1,1887,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1887,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3262355,1,1852-1853,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1852-1853,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000149346,PM,1855,01-Dec,Jan-31,1855,1,NP000149346,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1855,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000182339,0M,1873,01-Dec,Jan-31,1873,1,NP000182339,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1873,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000183768,PM,1877,01-Dec,Jan-31,1877,1,NP000183768,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1877,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000183222,UM,1876,01-Dec,Jan-31,1876,1,NP000183222,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1876,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031509,1,1866,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1866,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000182549,0M,1874,01-Dec,Jan-31,1874,1,NP000182549,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1874,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031779,1,1870,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1870,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000149477,UM,1850,01-Dec,Jan-31,1850,1,NP000149477,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1850,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000207139,UM,1860,01-Dec,Jan-31,1860,1,NP000207139,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1860,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000206711,PM,1862,01-Dec,Jan-31,1862,1,NP000206711,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1862,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000206355,UM,1863,01-Dec,Jan-31,1863,1,NP000206355,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1863,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031505,1,1865,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1865,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031834,1,1881,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1881,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031777,1,1869,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1869,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031897,1,1890,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1890,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031790,1,1872,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1872,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031845,1,1884,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1884,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031515,1,1867,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1867,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031894,1,1889,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1889,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031870,1,1888,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1888,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031852,1,1885,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1885,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031823,1,1878,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1878,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031455,1,1860,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1860,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031819,1,1877,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1877,013908572
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000048625,0M,1945,01-Dec,Jan-31,1945,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1945,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000054149,0M,1941,01-Dec,Jan-31,1941,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1941,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000230750,1,1978,01-Jun,Jan-30,1978,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1978,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000198819,0M,1897,01-Dec,Jan-31,1897,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1897,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000178531,UM,1899,01-Dec,Jan-31,1899,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1899,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000079015,0M,1926,07-Dec,Jan-31,1926,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1926,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000077806,PM,1927,01-Jun,Jan-30,1927,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1927,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000045289,0M,1949,01-Dec,Jan-31,1949,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1949,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000081152,0M,1924,07-Dec,Jan-31,1924,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1924,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000110944,PM,1908,01-Dec,Jan-31,1908,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1908,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000057062,PM,1939,01-Dec,Jan-31,1939,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1939,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000063326,PM,1936,01-Dec,Jan-31,1936,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1936,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000288747,1,1965,07-Dec,Jan-31,1965,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1965,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000398671,1,1961,01-Dec,Jan-31,1961,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1961,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000284569,1,1966,01-Jun,Jan-30,1966,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1966,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000099240,PM,1912,01-Dec,Jan-31,1912,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1912,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000096000,0M,1914,01-Dec,Jan-31,1914,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1914,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000109954,1,1960,01-Dec,Jan-31,1960,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1960,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000116534,PM,1905,01-Dec,Jan-31,1905,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1905,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000118763,PM,1904,01-Dec,Jan-31,1904,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1904,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000121934,PM,1903,01-Dec,Jan-31,1903,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1903,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000225997,1,1979,07-Dec,Jan-31,1979,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1979,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000022291,1,1984,07-Dec,Jan-31,1984,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1984,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000400743,1,1962,01-Dec,Jan-31,1962,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1962,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000243462,1,1975,07-Dec,Jan-31,1975,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1975,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000041995,PX,1951,01-Dec,Jan-31,1951,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1951,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000046774,PM,1947,01-Dec,Jan-31,1947,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1947,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000113913,UM,1907,01-Dec,Jan-31,1907,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1907,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000123472,PM,1902,01-Dec,Jan-31,1902,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1902,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000050467,0M,1943,01-Dec,Jan-31,1943,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1943,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000061775,0M,1937,01-Dec,Jan-31,1937,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1937,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000190890,0M,1887,01-Dec,Jan-31,1887,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1887,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000225996,1,1979,01-Jun,Jan-30,1979,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1979,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000072241,PM,1931,01-Dec,Jan-31,1931,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1931,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000076670,0M,1928,07-Dec,Jan-31,1928,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1928,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000232621,1,1977,01-Jun,Jan-30,1977,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1977,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000073891,0M,1930,01-Dec,Jan-31,1930,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1930,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000083607,0M,1923,01-Jun,Jan-30,1923,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1923,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000037061,1,1955,01-Dec,Jan-31,1955,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1955,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000087385,PM,1920,01-May,Jan-31,1920,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1920,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000085972,PM,1921,01-Dec,Jan-31,1921,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1921,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000090671,UM,1917,01-Dec,Jan-31,1917,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1917,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000243461,1,1975,01-Jun,Jan-30,1975,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1975,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000017944,1,1983,07-Dec,Jan-31,1983,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1983,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000043170,0M,1950,01-Dec,Jan-31,1950,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1950,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000068744,0M,1933,01-Dec,Jan-31,1933,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1933,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000238136,1,1976,07-Dec,Jan-31,1976,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1976,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000103511,PM,1909,01-Dec,Jan-31,1909,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1909,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000253937,1,1973,07-Dec,Jan-31,1973,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1973,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000264565,1,1971,07-Dec,Jan-31,1971,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1971,013943828
