,Title.ID,corrected_county
11724,015597657,Warwickshire
11725,013891003,West Riding
11726,013897125,West Riding
11727,013898301,West Riding
11728,013897153,West Riding
11729,013903124,London
11730,015373532,London
11731,013903061,London
11732,013903055,London
11733,013910911,London
11734,013912016,London
11735,013910015,London
11736,013910022,London
11737,013895995,London
11738,013903317,London
11739,013901100,London
11740,013901231,London
11741,013910912,London
11742,013922136,London
11743,010818520,London
11744,013910180,London
11745,013912251,London
11746,010819826,London
11747,013929575,London
11748,013912055,London
11749,013912059,London
11750,013912061,London
11751,013912062,London
11752,013912236,London
11753,013930586,London
11754,013910504,London
11755,013928389,London
11756,013902999,London
11757,013915554,London
11758,013910836,London
11759,013910142,London
11760,013916349,London
11761,013916351,London
11762,013920444,London
11763,013894245,London
11764,013904402,London
11765,013904431,London
11766,013899781,London
11767,013899782,London
11768,013903360,London
11769,013904411,London
11770,013911889,London
11771,013912060,London
11772,013915081,London
11773,013910281,London
11774,013916346,London
11775,013916350,London
11776,013916438,London
11777,013904722,London
11778,013904737,London
11779,013920274,London
11780,013913198,London
11781,013903184,London
11782,013902957,London
11783,013913197,London
11784,013889794,Berkshire
11785,013899634,Cheshire
11786,013907633,North Riding
11787,013927896,Denbighshire
11788,013894526,Devon
11789,013900517,Dorset
11790,013900993,Dorset
11791,013901123,Dorset
11792,013906877,Dorset
11793,013905835,Carmarthenshire
11794,013897232,Sussex
11795,013923299,Sussex
11796,013906593,Sussex
11797,013897853,Essex
11798,013908108,Essex
11799,013908132,Essex
11800,013908133,Essex
11801,013908138,Essex
11802,013900779,Essex
11803,013909278,Fife
11804,013908920,Fife
11805,013891179,Gloucestershire
11806,013891180,Gloucestershire
11807,013909060,Wigtownshire
11808,013893796,Kincardineshire
11809,013900192,Lancashire
11810,010820553,Lancashire
11811,013892377,Cheshire
11812,013899295,Lancashire
11813,013906620,Lancashire
11814,013899310,Lancashire
11815,013896125,Surrey
11816,013900931,Hertfordshire
11817,013893854,Lincolnshire
11818,013893955,Lincolnshire
11819,013920308,Isle Of Man
11820,013906797,Kent
11821,013906820,Kent
11822,013900684,Kent
11823,013906531,Kent
11824,013901045,Kent
11825,013896907,Lancashire
11826,013919687,Leicestershire
11827,013899878,Lancashire
11828,013898574,Lancashire
11829,013895005,Lancashire
11830,013907513,Lancashire
11831,013900719,Cheshire
11832,013924055,Oxfordshire
11833,013896300,Glamorgan
11834,013896496,West Riding
11835,013908550,Dunbartonshire
11836,013908870,Ayrshire
11837,013946566,Cambridgeshire
11838,013907046,Surrey
11839,013927826,Surrey
11840,013909391,Forfarshire
11841,013906872,County Durham
11842,013893836,Glamorgan
11843,013893893,Glamorgan
11844,013901467,Glamorgan
11845,013896648,Warwickshire
11846,013897101,West Riding
11847,013891444,London
11848,013903491,London
11849,013902910,London
11850,013909792,London
11851,013910519,London
11852,013909803,London
11853,013910527,London
11854,013910090,London
11855,013903367,London
11856,013911625,London
11857,013902932,London
11858,013923013,London
11859,013890792,London
11860,013910571,London
11861,013911656,London
11862,013911655,London
11863,013899783,London
11864,013909810,London
11865,013910713,London
11866,013912328,London
11867,013909820,London
11868,013915443,London
11869,013912474,London
11870,013921151,London
11871,013910491,London
11872,013910574,London
11873,013913199,London
11874,013897381,Gloucestershire
11875,013900957,Somerset
11876,013894157,Berkshire
11877,013898207,Denbighshire
11878,013896293,Lancashire
11879,013905809,Cumberland
11880,013901142,Westmorland
11881,013894450,Kirkcudbrightshire
11882,013893866,County Durham
11883,013897701,Sussex
11884,013896491,Essex
11885,013905933,Essex
11886,013905934,Essex
11887,013907157,Essex
11888,013908136,Essex
11889,013908137,Essex
11890,013893635,Lancashire
11891,013899366,Lancashire
11892,013899231,Hampshire
11893,013907483,Hertfordshire
11894,013892459,Hertfordshire
11895,013898008,East Riding
11896,013898007,East Riding
11897,013920304,Isle Of Man
11898,013891071,Kent
11899,013906533,Kent
11900,013906815,Kent
11901,013898073,Kent
11902,013907652,Kent
11903,013900950,Kent
11904,013896908,Lancashire
11905,013894507,Lancashire
11906,013947899,Lancashire
11907,013890166,Lincolnshire
11908,013900504,Glamorgan
11909,013900531,Glamorgan
11910,013923382,West Riding
11911,013896508,Northumberland
11912,013899456,Nottinghamshire
11913,013900267,Oxfordshire
11914,010818851,Oxfordshire
11915,013906410,Glamorgan
11916,013905466,Glamorgan
11917,013905492,Glamorgan
11918,013905947,Glamorgan
11919,013943600,West Riding
11920,013908345,Staffordshire
11921,013891172,Lanarkshire
11922,015949648,Ayrshire
11923,013928078,Renfrewshire
11924,013908367,Renfrewshire
11925,013908996,Ayrshire
11926,013906916,Surrey
11927,013890747,Middlesex
11928,013892788,Surrey
11929,013893490,Surrey
11930,013890752,Surrey
11931,013894765,Forfarshire
11932,013909394,Forfarshire
11933,013908860,Forfarshire
11934,013892401,County Durham
11935,013908752,Staffordshire
11936,013896571,West Riding
11937,013900704,West Riding
11938,013891814,London
11939,013910645,London
11940,013891844,London
11941,013890672,London
11942,013891446,London
11943,013910027,London
11944,013894341,London
11945,013924613,London
11946,013915044,London
11947,013934822,London
11948,013890598,London
11949,013909941,London
11950,013903297,London
11951,013916191,London
11952,013912944,London
11953,013903612,London
11954,013911084,London
11955,013909905,London
11956,013902975,London
11957,013928465,London
11958,013909938,London
11959,013903164,London
11960,013934972,London
11961,013903558,London
11962,013903693,London
11963,013928466,London
11964,013903305,London
11965,013910520,London
11966,011455986,Argyll
11967,013897389,Gloucestershire
11968,013905964,Buckinghamshire
11969,013905661,Cambridgeshire
11970,013900382,Northamptonshire
11971,013899593,North Riding
11972,013894029,County Durham
11973,013907197,North Riding
11974,013907494,Cornwall
11975,013901324,Cumberland
11976,013905988,Derbyshire
11977,013899529,Derbyshire
11978,013908134,Essex
11979,013897156,Essex
11980,013906255,Lancashire
11981,013899137,Lancashire
11982,013899362,Lancashire
11983,013900191,Lancashire
11984,013907484,Hertfordshire
11985,013898466,Hertfordshire
11986,013896515,East Riding
11987,013896210,Kent
11988,013898071,Kent
11989,013893817,Lancashire
11990,013942277,Lancashire
11991,013892479,Lancashire
11992,013907991,Lincolnshire
11993,013898575,Lancashire
11994,013899028,Lancashire
11995,013943750,Glamorgan
11996,013907450,Northamptonshire
11997,013899919,Nottinghamshire
11998,013923963,Nottinghamshire
11999,013899920,Nottinghamshire
12000,013900150,Nottinghamshire
12001,013905772,Glamorgan
12002,013943594,Staffordshire
12003,013898376,Staffordshire
12004,013909261,Argyll
12005,013908368,Renfrewshire
12006,013901219,Surrey
12007,013899705,County Durham
12008,013890991,Sussex
12009,013896410,West Riding
12010,013897618,West Riding
12011,013898372,West Riding
12012,013907621,Wiltshire
12013,013891366,Wiltshire
12014,013903067,London
12015,013910052,London
12016,013909790,London
12017,013903547,London
12018,013910305,London
12019,013905525,London
12020,013910341,London
12021,013911085,London
12022,013889760,London
12023,013912353,London
12024,013910197,London
12025,013903230,London
12026,013902897,London
12027,013910204,London
12028,013903628,London
12029,013911657,London
12030,013903355,London
12031,013904112,London
12032,013904114,London
12033,013904115,London
12034,013903378,London
12035,013903078,London
12036,013910444,London
12037,013909939,London
12038,013909940,London
12039,013904847,London
12040,013894147,London
12041,013912843,London
12042,013902911,London
12043,013910528,London
12044,013902933,London
12045,013909988,London
12046,013906069,Somerset
12047,013889795,Berkshire
12048,013908532,Roxburghshire
12049,013896261,Buckinghamshire
12050,013905643,Cambridgeshire
12051,013899635,Cheshire
12052,013927590,Cheshire
12053,013907198,North Riding
12054,013905606,Caernarvonshire
12055,013946545,Caernarvonshire
12056,013899982,Denbighshire
12057,013905989,Derbyshire
12058,013906368,Derbyshire
12059,013894527,Devon
12060,013897039,Hampshire
12061,013889954,County Durham
12062,013896492,Essex
12063,013908111,Essex
12064,013898223,Essex
12065,013893797,Kincardineshire
12066,013923775,Lancashire
12067,013906256,Lancashire
12068,013907403,Lancashire
12069,013908088,Hampshire
12070,013907538,Jersey
12071,013907120,Kent
12072,013890354,Kent
12073,013890357,Kent
12074,013890364,Kent
12075,013890372,Kent
12076,013908006,Lincolnshire
12077,013898761,Lancashire
12078,013898760,Lancashire
12079,013907499,Lancashire
12080,013893323,Nottinghamshire
12081,013900120,Nottinghamshire
12082,013906018,Oxfordshire
12083,013899848,Monmouthshire
12084,013897507,Somerset
12085,013899238,Somerset
12086,013890240,Glamorgan
12087,013943575,Glamorgan
12088,013907782,West Riding
12089,013906415,West Riding
12090,013908369,Renfrewshire
12091,013905437,Lanarkshire
12092,013908046,Lanarkshire
12093,013908370,Renfrewshire
12094,013909522,Forfarshire
12095,013909172,Forfarshire
12096,013908933,Forfarshire
12097,013921406,County Durham
12098,013908401,Warwickshire
12099,013896469,Warwickshire
12100,013890493,Glamorgan
12101,013890512,Glamorgan
12102,013908568,Glamorgan
12103,013896812,Warwickshire
12104,013901279,Staffordshire
12105,010819114,Sussex
12106,010188738,West Riding
12107,013897108,West Riding
12108,013910298,London
12109,013910701,London
12110,013910457,London
12111,013910286,London
12112,013927570,London
12113,007162127,London
12114,013910311,London
12115,013903648,London
12116,013902185,London
12117,013902382,London
12118,013947832,London
12119,013902965,London
12120,013903270,London
12121,013910028,London
12122,013910478,London
12123,013902883,London
12124,013910488,London
12125,013910499,London
12126,013910205,London
12127,013910144,London
12128,013910506,London
12129,013912165,London
12130,013903549,London
12131,013920567,London
12132,013909780,London
12133,013903309,London
12134,013909911,London
12135,013909806,London
12136,013903077,London
12137,013910203,London
12138,013910578,London
12139,013902898,London
12140,013903700,London
12141,013909990,London
12142,013909989,London
12143,013909993,London
12144,013910218,London
12145,013897323,Gloucestershire
12146,013894866,Huntingdonshire
12147,013893890,Northamptonshire
12148,013907296,Derbyshire
12149,013889826,Devon
12150,013890487,Devon
12151,009542802,Kirkcudbrightshire
12152,013896825,County Durham
12153,013894010,County Durham
12154,013897294,Sussex
12155,013896551,Essex
12156,013905739,Essex
12157,013907467,West Riding
12158,013907603,Lancashire
12159,013899213,Lancashire
12160,013899296,Lancashire
12161,013901391,Cheshire
12162,013908834,Montgomeryshire
12163,013897843,Hertfordshire
12164,013897847,Hertfordshire
12165,013894412,East Riding
12166,013919628,East Riding
12167,013899242,Kent
12168,013907973,Kent
12169,013898382,Leicestershire
12170,013898216,Leicestershire
12171,013898412,Leicestershire
12172,013898414,Leicestershire
12173,013898413,Leicestershire
12174,013894743,Lincolnshire
12175,013893923,West Riding
12176,013943818,Northamptonshire
12177,013895296,Northamptonshire
12178,013900145,Nottinghamshire
12179,013898893,Shropshire
12180,013906831,Somerset
12181,013898787,Glamorgan
12182,013898829,Glamorgan
12183,013901011,Glamorgan
12184,013892138,West Riding
12185,013905438,Lanarkshire
12186,013927916,Lanarkshire
12187,013907060,Surrey
12188,013894762,Forfarshire
12189,013909824,Forfarshire
12190,013908048,County Durham
12191,013898255,Warwickshire
12192,013896715,Warwickshire
12193,013892163,Staffordshire
12194,013908021,Warwickshire
12195,009543736,Warwickshire
12196,013907908,West Riding
12197,013903816,London
12198,013905512,London
12199,013895994,London
12200,013903308,London
12201,013895997,London
12202,013900782,London
12203,013909794,London
12204,013910089,London
12205,013903373,London
12206,013902966,London
12207,013903137,London
12208,013902943,London
12209,013903623,London
12210,013915513,London
12211,013912691,London
12212,013903146,London
12213,013910426,London
12214,013903626,London
12215,013916287,London
12216,013911044,London
12217,013910405,London
12218,013911894,London
12219,013894958,London
12220,013903144,London
12221,013915636,London
12222,013915635,London
12223,013915637,London
12224,013909766,London
12225,013925034,London
12226,013910220,London
12227,013903447,London
12228,013905503,London
12229,013910079,London
12230,013910080,London
12231,013910084,London
12232,013910082,London
12233,013903276,London
12234,013925033,London
12235,013910436,London
12236,013897335,Gloucestershire
12237,013892635,Gloucestershire
12238,013897390,Gloucestershire
12239,013897324,Gloucestershire
12240,013897364,Gloucestershire
12241,013893191,Gloucestershire
12242,013927875,Berkshire
12243,013909145,Peebles Shire
12244,013892055,Roxburghshire
12245,013900828,Lancashire
12246,013905601,Caernarvonshire
12247,013906350,Derbyshire
12248,013893418,Derbyshire
12249,013906373,Derbyshire
12250,013893419,Derbyshire
12251,013907289,Derbyshire
12252,013906347,Derbyshire
12253,013906372,Derbyshire
12254,013907290,Derbyshire
12255,013907092,Devon
12256,013900316,Devon
12257,013900317,Devon
12258,013897428,Devon
12259,013900466,Devon
12260,013906046,Essex
12261,013907158,Essex
12262,013901052,Essex
12263,013907159,Essex
12264,013909839,Fife
12265,013905899,Gloucestershire
12266,013909509,Wigtownshire
12267,013907601,Lancashire
12268,013899214,Lancashire
12269,013901392,Cheshire
12270,013896120,Surrey
12271,013898988,Hampshire
12272,013899232,Hampshire
12273,013897844,Hertfordshire
12274,013943799,Lincolnshire
12275,013897983,East Riding
12276,013905721,Kent
12277,013907113,Kent
12278,013907761,Kent
12279,013897539,Lancashire
12280,013906030,Lancashire
12281,013898393,Leicestershire
12282,013898633,Lancashire
12283,013897860,Norfolk
12284,013900066,Norfolk
12285,013920857,Norfolk
12286,013899930,Nottinghamshire
12287,013899937,Nottinghamshire
12288,013892213,Nottinghamshire
12289,013907236,Nottinghamshire
12290,013920943,Nottinghamshire
12291,013901350,Nottinghamshire
12292,013906019,Oxfordshire
12293,013898940,Somerset
12294,013905614,West Riding
12295,013907848,West Riding
12296,013906248,Lanarkshire
12297,013908359,Renfrewshire
12298,013945955,Suffolk
12299,013897601,Suffolk
12300,013927845,Surrey
12301,013907225,Surrey
12302,013899692,County Durham
12303,013899738,County Durham
12304,013893845,County Durham
12305,013928032,County Durham
12306,010188857,Glamorgan
12307,013890513,Glamorgan
12308,013896598,Warwickshire
12309,013896741,Warwickshire
12310,013900737,Staffordshire
12311,013898314,West Riding
12312,013897093,West Riding
12313,013906017,Wiltshire
12314,013904280,London
12315,013904279,London
12316,013909960,London
12317,013893395,Cardiganshire
12318,013902849,London
12319,013910397,London
12320,013909909,London
12321,013910170,London
12322,013902645,London
12323,013923014,London
12324,013912295,London
12325,013912340,London
12326,015486534,London
12327,013934762,London
12328,013904281,London
12329,013920602,London
12330,013920603,London
12331,013910273,London
12332,013909751,London
12333,013916386,London
12334,013903550,London
12335,013903601,London
12336,013912824,London
12337,013902852,London
12338,013911879,London
12339,013912341,London
12340,013930075,London
12341,013910427,London
12342,013915115,London
12343,013904696,London
12344,013911109,London
12345,013903145,London
12346,013903108,London
12347,013903334,London
12348,013910687,London
12349,013910437,London
12350,013903775,London
12351,013897391,Gloucestershire
12352,013892604,Buckinghamshire
12353,013923875,Buckinghamshire
12354,013907442,Cheshire
12355,013907192,North Riding
12356,013899583,North Riding
12357,013907375,County Durham
12358,013890551,Denbighshire
12359,013899469,Cornwall
12360,013899468,Cornwall
12361,013893420,Derbyshire
12362,013908672,Devon
12363,013897063,Hampshire
12364,013897062,Hampshire
12365,013897064,Hampshire
12366,013897731,Sussex
12367,013897730,Sussex
12368,013900325,Sussex
12369,013897233,Sussex
12370,013898225,Essex
12371,013907160,Essex
12372,013907161,Essex
12373,013897177,Essex
12374,013923769,Lancashire
12375,013896995,Lancashire
12376,013906148,Caernarvonshire
12377,013923674,Hampshire
12378,013897477,Herefordshire
12379,013906518,Worcestershire
12380,013897775,Herefordshire
12381,013908392,Worcestershire
12382,013900924,Hertfordshire
12383,013906064,Lincolnshire
12384,013906063,Lincolnshire
12385,013896212,Kent
12386,013907117,Kent
12387,013897531,Lancashire
12388,013920413,Lincolnshire
12389,013890145,Lincolnshire
12390,013890148,Lincolnshire
12391,015953016,Midlothian
12392,013898754,Lancashire
12393,013900532,Glamorgan
12394,013900031,Norfolk
12395,013900033,Norfolk
12396,013900034,Norfolk
12397,013900035,Norfolk
12398,013893324,Nottinghamshire
12399,013906408,Berkshire
12400,013906743,Berkshire
12401,013891841,Brecknockshire
12402,013906067,Shropshire
12403,013897832,Shropshire
12404,013901012,Shropshire
12405,013905755,Glamorgan
12406,013905773,Glamorgan
12407,013905796,Glamorgan
12408,013890202,West Riding
12409,013905351,Lanarkshire
12410,013920572,Lanarkshire
12411,013907943,Lanarkshire
12412,013927917,Lanarkshire
12413,010816842,Suffolk
12414,013908173,Suffolk
12415,013891018,Surrey
12416,013891556,Surrey
12417,013906665,Surrey
12418,013906676,Surrey
12419,013921453,Surrey
12420,013906679,Surrey
12421,013908952,Northumberland
12422,013901035,Northumberland
12423,013891753,Staffordshire
12424,013896411,West Riding
12425,013896412,West Riding
12426,013898290,West Riding
12427,013898289,West Riding
12428,013891383,West Riding
12429,013906398,Wiltshire
12430,013910302,London
12431,013903849,London
12432,013903701,London
12433,013903418,London
12434,013903419,London
12435,013910041,London
12436,013904476,London
12437,013915507,London
12438,013903642,London
12439,013909906,London
12440,013905531,London
12441,013910031,London
12442,013910370,London
12443,013902075,London
12444,013910649,London
12445,013902967,London
12446,013923021,London
12447,013910547,London
12448,013902974,London
12449,013893814,London
12450,013903506,London
12451,013904282,Berkshire
12452,013905055,London
12453,013915798,London
12454,013903233,London
12455,013921135,London
12456,013904633,London
12457,013925402,London
12458,013909901,London
12459,013910823,London
12460,013910061,London
12461,013898380,London
12462,013911039,London
12463,013911706,London
12464,013946000,London
12465,013910662,London
12466,013928336,London
12467,013903173,London
12468,013903022,London
12469,013903023,London
12470,013910640,London
12471,013909948,London
12472,013910584,London
12473,013928303,London
12474,013913066,London
12475,013903411,London
12476,013908728,Roxburghshire
12477,013905650,Cambridgeshire
12478,013907200,North Riding
12479,013907266,Denbighshire
12480,013905602,Caernarvonshire
12481,013901372,Denbighshire
12482,013897873,Devon
12483,013896826,County Durham
12484,013889955,County Durham
12485,013889956,County Durham
12486,013894011,County Durham
12487,013889912,Pembrokeshire
12488,013897733,Sussex
12489,013897732,Sussex
12490,013907710,Sussex
12491,013895211,Gloucestershire
12492,013901380,Cheshire
12493,013908408,Lancashire
12494,013898058,Cheshire
12495,013901381,Cheshire
12496,013908835,Monmouthshire
12497,013891052,Merionethshire
12498,010822263,Hampshire
12499,013908087,Hampshire
12500,013897759,Herefordshire
12501,013900613,Middlesex
12502,013906066,Lincolnshire
12503,013906065,Lincolnshire
12504,013907706,Lincolnshire
12505,013906499,Isle Of Man
12506,013906973,Kent
12507,013895955,West Riding
12508,013897519,Lancashire
12509,013920412,East Lothian
12510,013909872,Midlothian
12511,013898755,Lancashire
12512,013927893,Glamorgan
12513,013901435,East Riding
12514,013908002,West Riding
12515,013899909,Northamptonshire
12516,013895084,Northumberland
12517,013900853,Nottinghamshire
12518,013920944,Nottinghamshire
12519,013900854,Nottinghamshire
12520,013892317,West Riding
12521,013892919,Staffordshire
12522,013908632,Staffordshire
12523,013920687,Renfrewshire
12524,013909294,Ayrshire
12525,013906240,Lanarkshire
12526,013893064,Lanarkshire
12527,013909202,Ayrshire
12528,013909346,Dunbartonshire
12529,013909092,Renfrewshire
12530,013907411,Lanarkshire
12531,013898095,Suffolk
12532,013906666,Surrey
12533,013927825,Surrey
12534,013924173,Surrey
12535,013898833,Carmarthenshire
12536,013896632,Warwickshire
12537,013908759,West Riding
12538,013903024,London
12539,013910050,London
12540,013903473,London
12541,013910824,London
12542,013913238,London
12543,013913240,London
12544,013913241,London
12545,013913242,London
12546,013913243,London
12547,013913244,London
12548,013913245,London
12549,013913246,London
12550,016110669,London
12551,013942595,London
12552,013910508,London
12553,013909680,London
12554,013909962,London
12555,013903652,London
12556,013910065,London
12557,013903268,London
12558,013915391,London
12559,013910570,London
12560,013903092,London
12561,013903507,London
12562,013893927,London
12563,013910663,London
12564,013903323,London
12565,013909902,London
12566,013910066,London
12567,013929605,London
12568,013903264,London
12569,013903244,London
12570,013904736,London
12571,013903452,London
12572,013910434,London
12573,013912960,London
12574,013910692,London
12575,013910083,London
12576,013903278,London
12577,013918641,Avon
12578,013907174,Berkshire
12579,013927877,Berkshire
12580,013908541,Roxburghshire
12581,013908542,Roxburghshire
12582,013893951,Selkirkshire
12583,013908540,Roxburghshire
12584,013905662,Cambridgeshire
12585,013901060,Lancashire
12586,013907273,Denbighshire
12587,013901325,Cumberland
12588,013907895,Dorset
12589,013909362,Dumfries Shire
12590,013896827,County Durham
12591,013894012,County Durham
12592,013892016,Essex
12593,013899101,Lancashire
12594,013897563,Lancashire
12595,013899341,Lancashire
12596,013907576,Guernsey
12597,013899833,Monmouthshire
12598,013908072,Hampshire
12599,013900559,Hampshire
12600,013900580,Hampshire
12601,013900579,Hampshire
12602,013908678,Worcestershire
12603,013901309,Worcestershire
12604,013900614,Middlesex
12605,013923405,Hertfordshire
12606,013897499,Hertfordshire
12607,013897796,Hertfordshire
12608,013894413,East Riding
12609,013901473,
12610,013906492,Isle Of Man
12611,013907530,Jersey
12612,013906291,Kent
12613,013906292,Kent
12614,013906528,Kent
12615,013893517,Kent
12616,013907750,Kent
12617,013906534,Kent
12618,013899064,Kent
12619,010819110,Lancashire
12620,013923676,Lancashire
12621,013900650,Lancashire
12622,013896917,Lancashire
12623,013906025,Lancashire
12624,013898391,Leicestershire
12625,013942647,Leicestershire
12626,013920414,Lincolnshire
12627,013892036,Lincolnshire
12628,013898507,Lincolnshire
12629,013908917,West Lothian
12630,013943742,Lancashire
12631,013898742,Lancashire
12632,013908152,Lancashire
12633,013900725,Cheshire
12634,013897179,Glamorgan
12635,013907237,Glamorgan
12636,013892739,Norfolk
12637,013900904,Northamptonshire
12638,013896948,Northumberland
12639,013897833,Shropshire
12640,013905754,Glamorgan
12641,013895958,West Riding
12642,013908343,Staffordshire
12643,013908192,Staffordshire
12644,013909013,Renfrewshire
12645,013908546,Dunbartonshire
12646,013909081,Renfrewshire
12647,013909211,Lanarkshire
12648,013909320,Lanarkshire
12649,013907686,Lanarkshire
12650,013894942,Suffolk
12651,013897602,Suffolk
12652,013899618,Surrey
12653,013908929,Forfarshire
12654,013908945,Northumberland
12655,013891654,Sussex
12656,013897886,Sussex
12657,013897938,West Riding
12658,013923480,West Riding
12659,013923479,West Riding
12660,013908187,West Riding
12661,013898312,West Riding
12662,013903545,London
12663,013913248,London
12664,013910915,London
12665,013903490,London
12666,013945927,London
12667,013909963,London
12668,013903926,London
12669,013911977,London
12670,013909681,London
12671,013903259,London
12672,013915365,London
12673,013915414,London
12674,013903397,London
12675,013903399,London
12676,013910167,London
12677,013903420,London
12678,013911220,London
12679,013910064,London
12680,013911888,London
12681,013920505,London
12682,013902646,London
12683,013910327,London
12684,013895094,London
12685,013895095,London
12686,013895102,London
12687,013903415,London
12688,013910693,London
12689,013910081,London
12690,013898896,Bedfordshire
12691,013927876,Berkshire
12692,013905664,Cambridgeshire
12693,013905663,Cambridgeshire
12694,013892373,Stirlingshire
12695,010818710,Cheshire
12696,013890697,North Riding
12697,013899594,North Riding
12698,013891780,Denbighshire
12699,013947673,Caernarvonshire
12700,013895891,Denbighshire
12701,013901376,Denbighshire
12702,013897743,Nottinghamshire
12703,013898081,Nottinghamshire
12704,013907291,Derbyshire
12705,013900525,Dorset
12706,013901121,Dorset
12707,013906271,County Durham
12708,013906097,Essex
12709,013906099,Essex
12710,013908097,Essex
12711,013906983,Essex
12712,013897643,Essex
12713,013908135,Essex
12714,013909037,Wigtownshire
12715,013900745,Lancashire
12716,013906624,Lancashire
12717,013900204,Lancashire
12718,015975320,Lancashire
12719,013901393,Cheshire
12720,013901307,Worcestershire
12721,013901308,Worcestershire
12722,013897644,Hertfordshire
12723,013905870,Kent
12724,013906299,Kent
12725,013899051,Kent
12726,013890358,Kent
12727,013907762,Kent
12728,013899052,Kent
12729,013899482,Kent
12730,013896884,Lancashire
12731,013896892,Lancashire
12732,013905599,Lancashire
12733,013898419,Leicestershire
12734,013894744,Lincolnshire
12735,013892364,Lincolnshire
12736,013947564,Midlothian
12737,013909868,Midlothian
12738,013892563,Cheshire
12739,013899024,Glamorgan
12740,013901395,Norfolk
12741,013897192,Shropshire
12742,013908644,Somerset
12743,013923664,Somerset
12744,013907838,West Riding
12745,013895960,West Riding
12746,013906438,Lanarkshire
12747,013891824,Lanarkshire
12748,013928079,Renfrewshire
12749,013908548,Dunbartonshire
12750,013908547,Dunbartonshire
12751,013908371,Renfrewshire
12752,013908400,Suffolk
12753,013906082,Surrey
12754,013897670,Surrey
12755,013906673,Surrey
12756,013909161,Perthshire
12757,013899717,County Durham
12758,013908944,Northumberland
12759,013900159,Warwickshire
12760,013907405,Warwickshire
12761,013907406,Warwickshire
12762,013899650,Glamorgan
12763,013908566,Glamorgan
12764,013908575,Glamorgan
12765,013908513,Glamorgan
12766,013896619,Warwickshire
12767,013927700,Warwickshire
12768,013896698,Warwickshire
12769,013896727,Warwickshire
12770,013908019,Warwickshire
12771,013908020,Warwickshire
12772,013896674,Warwickshire
12773,013896677,Warwickshire
12774,013908386,Worcestershire
12775,013890843,Sussex
12776,013898537,Sussex
12777,013891655,Sussex
12778,013906991,West Riding
12779,013923260,West Riding
12780,013897094,West Riding
12781,013898355,West Riding
12782,013910047,London
12783,013904837,London
12784,013910315,London
12785,013903650,London
12786,013910164,London
12787,013910255,London
12788,013903651,London
12789,013912350,London
12790,015486481,London
12791,013915432,London
12792,013915455,London
12793,013915456,London
12794,013909886,London
12795,013915761,London
12796,013903012,London
12797,013903016,London
12798,013911268,London
12799,013919755,London
12800,013912298,London
12801,013909976,London
12802,013893928,London
12803,013925066,London
12804,013916381,London
12805,013895096,London
12806,013904685,London
12807,013903653,London
12808,013909949,London
12809,013921158,London
12810,013896545,Bedfordshire
12811,013901209,Bedfordshire
12812,013909146,Peebles Shire
12813,013897820,Buckinghamshire
12814,013896553,County Durham
12815,013946543,Caernarvonshire
12816,013894380,Derbyshire
12817,013897065,Hampshire
12818,013900522,Dorset
12819,013906878,Dorset
12820,013906568,County Durham
12821,013894013,County Durham
12822,013889913,Pembrokeshire
12823,013899795,Sussex
12824,013898226,Essex
12825,013891132,Essex
12826,013898227,Essex
12827,013907162,Essex
12828,013909279,Fife
12829,013928315,Fife
12830,013909323,Fife
12831,013909844,Fife
12832,013906903,Gloucestershire
12833,013928129,Wigtownshire
12834,013905864,Lancashire
12835,013900746,Lancashire
12836,013899261,Lancashire
12837,013899303,Lancashire
12838,013905863,Lancashire
12839,013907101,Lancashire
12840,013896978,Lancashire
12841,013901394,Cheshire
12842,013892811,Guernsey
12843,013893552,Guernsey
12844,013893553,Guernsey
12845,013923946,Monmouthshire
12846,013895932,Caernarvonshire
12847,013893346,Caernarvonshire
12848,010820290,Anglesey
12849,013905409,Caernarvonshire
12850,013894644,Worcestershire
12851,013894641,Worcestershire
12852,010819187,East Riding
12853,013897636,East Riding
12854,013897984,East Riding
12855,013907704,Lincolnshire
12856,013891302,Lincolnshire
12857,013907754,Hampshire
12858,013927948,Jersey
12859,013946552,Kent
12860,013905954,Kent
12861,013905953,Kent
12862,013906286,Kent
12863,010819108,West Riding
12864,013897524,Lancashire
12865,013894463,Leicestershire
12866,013894604,Lancashire
12867,013898743,Lancashire
12868,013901399,Norfolk
12869,010818056,West Riding
12870,013918829,Nottinghamshire
12871,013900266,Oxfordshire
12872,013897834,Shropshire
12873,013905767,Glamorgan
12874,013891313,West Riding
12875,013898378,Staffordshire
12876,013908308,Staffordshire
12877,013908380,Staffordshire
12878,013909631,Lanarkshire
12879,013907148,Lanarkshire
12880,013905425,Lanarkshire
12881,013891019,Surrey
12882,013900773,Surrey
12883,013908060,County Durham
12884,013908059,County Durham
12885,013906864,County Durham
12886,013898830,Carmarthenshire
12887,013898831,Carmarthenshire
12888,013908512,Glamorgan
12889,013908514,Glamorgan
12890,013908593,Glamorgan
12891,013896418,Worcestershire
12892,013896417,Worcestershire
12893,013897600,Worcestershire
12894,013896781,Warwickshire
12895,013927755,Staffordshire
12896,013893069,Sussex
12897,013896570,West Riding
12898,013923269,West Riding
12899,013898299,West Riding
12900,013908600,Wiltshire
12901,013909903,London
12902,013913239,London
12903,013913247,London
12904,013903448,London
12905,013925199,London
12906,013903375,London
